user_id,total_questions,total_correct_solutions,number_algebra_mistakes,number_trigonometry_mistakes,number_reading_mistakes,number_working_with_formulas_mistakes,course_recommend
2645,50,16,1,1,2,60,Курс по логическому мышлению и математике для начинающих
2646,14,12,0,0,0,3,Курс по логическому мышлению и математике для начинающих
2647,25,24,0,0,1,0,Sleep and recover more. You are best!
2648,40,34,1,3,2,0,Курс по улучшению внимательности
2649,42,37,0,6,0,2,Курс по тригонометрии
2650,18,0,1,6,0,12,"Курс по олимпиадной геометрии, Курс по логическому мышлению и математике для начинающих"
2651,35,10,1,1,17,18,"Курс по улучшению внимательности, Курс по логическому мышлению и математике для начинающих"
2652,25,13,1,7,0,3,Курс по тригонометрии
2653,15,4,0,2,15,4,Курс по улучшению внимательности
2654,49,16,13,4,1,10,Курс по олимпиадной геометрии
2655,43,31,11,1,1,8,Курс по логическому мышлению и математике для начинающих
2656,17,3,1,1,1,12,"Курс по олимпиадной геометрии, Курс по логическому мышлению и математике для начинающих"
2657,39,8,0,34,1,5,Курс по тригонометрии
2658,6,5,0,1,0,0,Курс по тригонометрии
2659,40,6,1,1,29,1,Курс по улучшению внимательности
2660,20,2,9,7,1,0,Sleep and recover more. You are best!
2661,17,17,0,0,0,0,Sleep and recover more. You are best!
2662,20,10,5,0,6,7,"Курс по улучшению внимательности, Курс по логическому мышлению и математике для начинающих"
2663,26,19,0,0,3,3,"Курс по улучшению внимательности, Курс по логическому мышлению и математике для начинающих"
2664,4,2,0,0,2,1,"Курс по улучшению внимательности, Курс по логическому мышлению и математике для начинающих"
2665,23,9,0,17,0,0,Курс по тригонометрии
2666,37,13,30,2,0,0,Курс по алгебре
2667,38,32,1,9,0,1,Курс по тригонометрии
2668,41,5,6,3,7,29,"Курс по олимпиадной геометрии, Курс по логическому мышлению и математике для начинающих"
2669,35,28,11,0,0,0,Sleep and recover more. You are best!
2670,5,2,3,0,0,0,Курс по алгебре
2671,34,32,0,2,1,0,Sleep and recover more. You are best!
2672,47,47,0,0,0,0,Sleep and recover more. You are best!
2673,20,0,0,0,30,2,Курс по улучшению внимательности
2674,47,11,28,36,2,2,"Курс по тригонометрии, Курс по алгебре"
2675,4,4,0,0,0,0,"Курс по олимпиадной геометрии, Курс по олимпиадной алгебре"
2676,6,4,3,0,0,0,Sleep and recover more. You are best!
2677,19,3,5,3,6,2,"Курс по олимпиадной геометрии, Курс по улучшению внимательности"
2678,46,31,17,0,1,9,Курс по логическому мышлению и математике для начинающих
2679,19,12,10,0,0,0,Sleep and recover more. You are best!
2680,11,2,2,1,4,3,Курс по улучшению внимательности
2681,24,5,41,0,0,0,Курс по алгебре
2682,47,27,32,0,2,0,Курс по алгебре
2683,10,6,4,0,1,3,Курс по логическому мышлению и математике для начинающих
2684,15,13,0,0,2,0,Курс по улучшению внимательности
2685,34,24,8,4,9,0,Курс по улучшению внимательности
2686,15,6,2,0,7,3,Курс по улучшению внимательности
